Level1,Level2,Level3,Level4,Level5
EL ORO,EL GUABO,EL GUABO,EL GUABO,
EL ORO,EL GUABO,EL GUABO,EL GUABO,
EL ORO,EL GUABO,EL GUABO,EL RETIRO,
EL ORO,EL GUABO,EL GUABO,TILLALES,
EL ORO,EL GUABO,LA IBERIA,,
EL ORO,EL GUABO,RIO BONITO,PAGUA,
EL ORO,EL GUABO,RIO BONITO,RIO BONITO,
EL ORO,EL GUABO,RIO BONITO,SAN MIGUEL DE BRAZIL,
EL ORO,EL GUABO,RIO BONITO,SAN VICENTE,
EL ORO,EL GUABO,TENDALES,BAJO ALTO,
EL ORO,EL GUABO,TENDALES,TENDALES,
EL ORO,HUAQUILLAS,ECUADOR,,
EL ORO,HUAQUILLAS,ECUADOR,,
EL ORO,HUAQUILLAS,ECUADOR,,
EL ORO,HUAQUILLAS,ECUADOR,,
EL ORO,HUAQUILLAS,EL PARAISO,,
EL ORO,HUAQUILLAS,EL PARAISO,,
EL ORO,HUAQUILLAS,HUALTACO,,
EL ORO,HUAQUILLAS,MILTON REYES,,
EL ORO,HUAQUILLAS,MILTON REYES,,
EL ORO,HUAQUILLAS,MILTON REYES,,
EL ORO,HUAQUILLAS,MILTON REYES,,
EL ORO,HUAQUILLAS,MILTON REYES,,
EL ORO,HUAQUILLAS,UNION LOJANA,,
EL ORO,HUAQUILLAS,UNION LOJANA,,
EL ORO,LAS LAJAS,EL PARAISO,EL PARAISO,
EL ORO,LAS LAJAS,EL PARAISO,EL TIGRE 1,
EL ORO,LAS LAJAS,LA LIBERTAD,LA LIBERTAD,
EL ORO,LAS LAJAS,LA LIBERTAD,PUYANGO DE LA LIBERTAD,
EL ORO,LAS LAJAS,LA VICTORIA/LAS LAJAS,,
EL ORO,LAS LAJAS,PLATANILLOS,PLATANILLOS,
EL ORO,LAS LAJAS,PLATANILLOS,VALLE HERMOSO,
EL ORO,LAS LAJAS,SAN ISIDRO,,
EL ORO,MACHALA,EL CAMBIO,CORRALITOS,
EL ORO,MACHALA,EL CAMBIO,EL CAMBIO,
EL ORO,MACHALA,EL CAMBIO,EL CAMBIO,
EL ORO,MACHALA,EL CAMBIO,LA UNION COLOMBIANA,
EL ORO,MACHALA,EL RETIRO,EL RETIRO,
EL ORO,MACHALA,EL RETIRO,GUARUMAL 2,
EL ORO,MACHALA,EL RETIRO,LA MARÍA,
EL ORO,MACHALA,EL RETIRO,NUEVA ESPERANZA,
EL ORO,MACHALA,JAMBELI,CIUDADELA 10 DE SEPTIEMBRE,
EL ORO,MACHALA,JAMBELI,JAMBELI,
EL ORO,MACHALA,JAMBELI,JAMBELI,
EL ORO,MACHALA,JAMBELI,JAMBELI,
EL ORO,MACHALA,JAMBELI,JAMBELI,
EL ORO,MACHALA,JAMBELI,JAMBELI,
EL ORO,MACHALA,JAMBELI,JAMBELI,
EL ORO,MACHALA,JAMBELI,JAMBELI,
EL ORO,MACHALA,JAMBELI,JAMBELI,
EL ORO,MACHALA,JAMBELI,JAMBELI,
EL ORO,MACHALA,JAMBELI,JAMBELI,
EL ORO,MACHALA,JUBONES,,
EL ORO,MACHALA,LA PROVIDENCIA,LA IBERIA,
EL ORO,MACHALA,LA PROVIDENCIA,LA PROVIDENCIA,
EL ORO,MACHALA,LA PROVIDENCIA,LA PROVIDENCIA,
EL ORO,MACHALA,LA PROVIDENCIA,LA PROVIDENCIA,
EL ORO,MACHALA,LA PROVIDENCIA,LA PROVIDENCIA,
EL ORO,MACHALA,LA PROVIDENCIA,LA PROVIDENCIA,
EL ORO,MACHALA,LA PROVIDENCIA,LA PROVIDENCIA,
EL ORO,MACHALA,LA PROVIDENCIA,LA PROVIDENCIA,
EL ORO,MACHALA,LA PROVIDENCIA,LA PROVIDENCIA,
EL ORO,MACHALA,LA PROVIDENCIA,LA PROVIDENCIA,
EL ORO,MACHALA,LA PROVIDENCIA,LA PROVIDENCIA,
EL ORO,MACHALA,LA PROVIDENCIA,LA PROVIDENCIA,
EL ORO,MACHALA,LA PROVIDENCIA,LA PROVIDENCIA,
EL ORO,MACHALA,LA PROVIDENCIA,LA PROVIDENCIA,
EL ORO,MACHALA,LA PROVIDENCIA,LA PROVIDENCIA,
EL ORO,MACHALA,LA PROVIDENCIA,LA PROVIDENCIA,
EL ORO,MACHALA,LA PROVIDENCIA,LA PROVIDENCIA,
EL ORO,MACHALA,LA PROVIDENCIA,LOS VERGELES,
EL ORO,MACHALA,LA PROVIDENCIA,RAYITO DE LUZ,
EL ORO,MACHALA,MACHALA,,
EL ORO,MACHALA,MACHALA,,
EL ORO,MACHALA,MACHALA,,
EL ORO,MACHALA,MACHALA,,
EL ORO,MACHALA,MACHALA,,
EL ORO,MACHALA,MACHALA,,
EL ORO,MACHALA,MACHALA,,
EL ORO,MACHALA,MACHALA,,
EL ORO,MACHALA,MACHALA,,
EL ORO,MACHALA,MACHALA,,
EL ORO,MACHALA,MACHALA,,
EL ORO,MACHALA,MACHALA,,
EL ORO,MACHALA,MACHALA,,
EL ORO,MACHALA,MACHALA,,
EL ORO,MACHALA,PUERTO BOLIVAR,,
EL ORO,MACHALA,PUERTO BOLIVAR,,
EL ORO,MACHALA,PUERTO BOLIVAR,,
EL ORO,MACHALA,PUERTO BOLIVAR,,
EL ORO,MACHALA,PUERTO BOLIVAR,,
EL ORO,MACHALA,PUERTO BOLIVAR,,
EL ORO,MACHALA,9 DE MAYO,BALOSA,
EL ORO,MACHALA,9 DE MAYO,KM. 15,
EL ORO,MACHALA,9 DE MAYO,9 DE MAYO,
EL ORO,MACHALA,9 DE MAYO,9 DE MAYO,
EL ORO,MACHALA,9 DE MAYO,9 DE MAYO,
EL ORO,MARCABELI,EL INGENIO,,
EL ORO,MARCABELI,MARCABELI,,
EL ORO,MARCABELI,MARCABELI,,
EL ORO,PASAJE,BOLIVAR,,
EL ORO,PASAJE,BUENAVISTA,,
EL ORO,PASAJE,BUENAVISTA,,
EL ORO,PASAJE,CAÑAQUEMADA,,
EL ORO,PASAJE,CASACAY,,
EL ORO,PASAJE,LA PEAÑA,,
EL ORO,PASAJE,LOMA DE FRANCO,,
EL ORO,PASAJE,OCHOA LEON/MATRIZ,,
EL ORO,PASAJE,OCHOA LEON/MATRIZ,,
EL ORO,PASAJE,OCHOA LEON/MATRIZ,,
EL ORO,PASAJE,OCHOA LEON/MATRIZ,,
EL ORO,PASAJE,OCHOA LEON/MATRIZ,,
EL ORO,PASAJE,OCHOA LEON/MATRIZ,,
EL ORO,PASAJE,OCHOA LEON/MATRIZ,,
EL ORO,PASAJE,OCHOA LEON/MATRIZ,,
EL ORO,PASAJE,OCHOA LEON/MATRIZ,,
EL ORO,PASAJE,OCHOA LEON/MATRIZ,,
EL ORO,PASAJE,OCHOA LEON/MATRIZ,,
EL ORO,PASAJE,OCHOA LEON/MATRIZ,,
EL ORO,PASAJE,PROGRESO,DUCOS,
EL ORO,PASAJE,PROGRESO,GALAYACU,
EL ORO,PASAJE,PROGRESO,LA CADENA,
EL ORO,PASAJE,PROGRESO,LA PLAYA,
EL ORO,PASAJE,PROGRESO,MUYUYACU,
EL ORO,PASAJE,PROGRESO,PROGRESO,
EL ORO,PASAJE,PROGRESO,RÁJARO,
EL ORO,PASAJE,PROGRESO,ROSA DE ORO,
EL ORO,PASAJE,TRES CERRITOS,,
EL ORO,PASAJE,UZHCURRUMI,,
EL ORO,PIÑAS,CAPIRO,CAPIRO,
EL ORO,PIÑAS,CAPIRO,CONCHICOLA,
EL ORO,PIÑAS,CAPIRO,GUERRAS,
EL ORO,PIÑAS,CAPIRO,LOS AMARILLOS,
EL ORO,PIÑAS,CAPIRO,TINAJAS,
EL ORO,PIÑAS,LA BOCANA,,
EL ORO,PIÑAS,LA SUSAYA,,
EL ORO,PIÑAS,MOROMORO,MOROMORO,
EL ORO,PIÑAS,MOROMORO,PALO SOLO,
EL ORO,PIÑAS,PIEDRAS,EL CARMEN,
EL ORO,PIÑAS,PIEDRAS,PIEDRAS,
EL ORO,PIÑAS,PIÑAS,,
EL ORO,PIÑAS,PIÑAS,,
EL ORO,PIÑAS,PIÑAS,,
EL ORO,PIÑAS,PIÑAS,,
EL ORO,PIÑAS,PIÑAS,,
EL ORO,PIÑAS,PIÑAS,,
EL ORO,PIÑAS,PIÑAS GRANDE,,
EL ORO,PIÑAS,SAN ROQUE,,
EL ORO,PIÑAS,SARACAY,CAMARONES,
EL ORO,PIÑAS,SARACAY,LAS ORQUIDEAS,
EL ORO,PIÑAS,SARACAY,SARACAY,
EL ORO,PORTOVELO,CURTINCAPAC,,
EL ORO,PORTOVELO,MORALES,,
EL ORO,PORTOVELO,PORTOVELO,,
EL ORO,PORTOVELO,PORTOVELO,,
EL ORO,PORTOVELO,PORTOVELO,,
EL ORO,PORTOVELO,SALATI,,
EL ORO,SANTA ROSA,BALNEARIO JAMBELI,,
EL ORO,SANTA ROSA,BELLAMARIA,BELLAMARIA,
EL ORO,SANTA ROSA,BELLAMARIA,VALLE HERMOSO,
EL ORO,SANTA ROSA,BELLAVISTA,BELLAVISTA,
EL ORO,SANTA ROSA,BELLAVISTA,SAN AGUSTIN,
EL ORO,SANTA ROSA,BELLAVISTA,SAN JOSÉ,
EL ORO,SANTA ROSA,JAMBELI,JAMBELI,
EL ORO,SANTA ROSA,JAMBELI,LAS HUACAS,
EL ORO,SANTA ROSA,JAMBELI,PONGALILLO-LAS CASITAS,
EL ORO,SANTA ROSA,JUMON,,
EL ORO,SANTA ROSA,LA AVANZADA,,
EL ORO,SANTA ROSA,NUEVO SANTA ROSA,,
EL ORO,SANTA ROSA,PUERTO JELI,,
EL ORO,SANTA ROSA,SAN ANTONIO,LAGUNA DE CAÑAS,
EL ORO,SANTA ROSA,SAN ANTONIO,SAN ANTONIO,
EL ORO,SANTA ROSA,SANTA ROSA,,
EL ORO,SANTA ROSA,SANTA ROSA,,
EL ORO,SANTA ROSA,SANTA ROSA,,
EL ORO,SANTA ROSA,SANTA ROSA,,
EL ORO,SANTA ROSA,SANTA ROSA,,
EL ORO,SANTA ROSA,SANTA ROSA,,
EL ORO,SANTA ROSA,SANTA ROSA,,
EL ORO,SANTA ROSA,SANTA ROSA,,
EL ORO,SANTA ROSA,SANTA ROSA,,
EL ORO,SANTA ROSA,SANTA ROSA,,
EL ORO,SANTA ROSA,SANTA ROSA,,
EL ORO,SANTA ROSA,SANTA ROSA,,
EL ORO,SANTA ROSA,SANTA ROSA,,
EL ORO,SANTA ROSA,SANTA ROSA,,
EL ORO,SANTA ROSA,SANTA ROSA,,
EL ORO,SANTA ROSA,SANTA ROSA,,
EL ORO,SANTA ROSA,SANTA ROSA,,
EL ORO,SANTA ROSA,TORATA,EL GUAYABO,
EL ORO,SANTA ROSA,TORATA,TORATA,
EL ORO,SANTA ROSA,VICTORIA,LA VICTORIA,
EL ORO,SANTA ROSA,VICTORIA,RIO NEGRO,
EL ORO,ZARUMA,ABANIN,ABANIN,
EL ORO,ZARUMA,ABANIN,DALIGSHI,
EL ORO,ZARUMA,ABANIN,TUNUYUNGA,
EL ORO,ZARUMA,ARCAPAMBA,,
EL ORO,ZARUMA,GUANAZAN,GUANAZAN,
EL ORO,ZARUMA,GUANAZAN,GUARTIGURO,
EL ORO,ZARUMA,GUIZHAGUIÑA,,
EL ORO,ZARUMA,HUERTAS,,
EL ORO,ZARUMA,MALVAS,,
EL ORO,ZARUMA,MULUNCAY GRANDE,,
EL ORO,ZARUMA,SALVIAS,,
EL ORO,ZARUMA,SINSAO,,
EL ORO,ZARUMA,ZARUMA,,
EL ORO,ZARUMA,ZARUMA,,
EL ORO,ZARUMA,ZARUMA,,
ESMERALDAS,ATACAMES,ATACAMES,ATACAMES,
ESMERALDAS,ATACAMES,ATACAMES,ATACAMES,
ESMERALDAS,ATACAMES,ATACAMES,ATACAMES,
ESMERALDAS,ATACAMES,ATACAMES,ATACAMES,
ESMERALDAS,ATACAMES,ATACAMES,CHONE,
ESMERALDAS,ATACAMES,ATACAMES,ESTERO DEL MEDIO,
ESMERALDAS,ATACAMES,LA UNION,,
ESMERALDAS,ATACAMES,SUA/BOCANA,MUCHIN,
ESMERALDAS,ATACAMES,SUA/BOCANA,SUA/BOCANA,
ESMERALDAS,ATACAMES,TONCHIGUE,EL CABITO,
ESMERALDAS,ATACAMES,TONCHIGUE,ESTERO ANCHO,
ESMERALDAS,ATACAMES,TONCHIGUE,MACARÁ,
ESMERALDAS,ATACAMES,TONCHIGUE,QUITITO,
ESMERALDAS,ATACAMES,TONCHIGUE,SAME,
ESMERALDAS,ATACAMES,TONCHIGUE,TONCHIGUE,
ESMERALDAS,ATACAMES,TONCHIGUE,TONCHIGUE,
ESMERALDAS,ATACAMES,TONSUPA,PIEDRA FINA,
ESMERALDAS,ATACAMES,TONSUPA,TASECHE,
ESMERALDAS,ATACAMES,TONSUPA,TONSUPA,
ESMERALDAS,ATACAMES,TONSUPA,TONSUPA,
ESMERALDAS,ATACAMES,TONSUPA,TONSUPA,
ESMERALDAS,ELOY ALFARO,ANCHAYACU,,
ESMERALDAS,ELOY ALFARO,ATAHUALPA/CAMARONES,ATAHUALPA/CAMARONES,
ESMERALDAS,ELOY ALFARO,ATAHUALPA/CAMARONES,JUAN MONTALVO,
ESMERALDAS,ELOY ALFARO,BORBON,,
ESMERALDAS,ELOY ALFARO,BORBON,,
ESMERALDAS,ELOY ALFARO,COLON ELOY DE MARIA,,
ESMERALDAS,ELOY ALFARO,LA TOLA,LA TOLA,
ESMERALDAS,ELOY ALFARO,LA TOLA,SAN PEDRO,
ESMERALDAS,ELOY ALFARO,LUIS VARGAS TORRES,,
ESMERALDAS,ELOY ALFARO,MALDONADO,,
ESMERALDAS,ELOY ALFARO,PAMPANAL DE BOLIVAR,,
ESMERALDAS,ELOY ALFARO,SAN FRANCISCO DE ONZOLE,SAN FRANCISCO DE ONZOLE,
ESMERALDAS,ELOY ALFARO,SAN FRANCISCO DE ONZOLE,ZANCUDO,
ESMERALDAS,ELOY ALFARO,SAN JOSE DE CAYAPAS,HERRADURA,
ESMERALDAS,ELOY ALFARO,SAN JOSE DE CAYAPAS,PICHIYACU CHACHI,
ESMERALDAS,ELOY ALFARO,SAN JOSE DE CAYAPAS,PLAYA GRANDE,
ESMERALDAS,ELOY ALFARO,SAN JOSE DE CAYAPAS,SAN JOSE DE CAYAPAS,
ESMERALDAS,ELOY ALFARO,SANTA LUCIA DE LAS PEÑAS,,
ESMERALDAS,ELOY ALFARO,SANTO DOMINGO DE ONZOLE,CHACHI CAPULÍ,
ESMERALDAS,ELOY ALFARO,SANTO DOMINGO DE ONZOLE,CHACHI GUALPÍ DE ONZOLE,
ESMERALDAS,ELOY ALFARO,SANTO DOMINGO DE ONZOLE,COLON DE ONZOLE,
ESMERALDAS,ELOY ALFARO,SANTO DOMINGO DE ONZOLE,HOJAS BLANCAS,
ESMERALDAS,ELOY ALFARO,SANTO DOMINGO DE ONZOLE,HOJAS BLANCAS CHACHI,
ESMERALDAS,ELOY ALFARO,SANTO DOMINGO DE ONZOLE,SANTO DOMINGO DE ONZOLE,
ESMERALDAS,ELOY ALFARO,SELVA ALEGRE,PALMA REAL,
ESMERALDAS,ELOY ALFARO,SELVA ALEGRE,SELVA ALEGRE,
ESMERALDAS,ELOY ALFARO,TELEMBI,CORRIENTE GRANDE,
ESMERALDAS,ELOY ALFARO,TELEMBI,GUALPI DEL CAYAPAS,
ESMERALDAS,ELOY ALFARO,TELEMBI,JEYAMBI,
ESMERALDAS,ELOY ALFARO,TELEMBI,LOMA LINDA,
ESMERALDAS,ELOY ALFARO,TELEMBI,TELEMBI,
ESMERALDAS,ELOY ALFARO,TIMBIRE,,
ESMERALDAS,ELOY ALFARO,VALDEZ/LIMONES/,TOLITA PAMPA DE ORO,
ESMERALDAS,ELOY ALFARO,VALDEZ/LIMONES/,VALDEZ/LIMONES/,
ESMERALDAS,ELOY ALFARO,VALDEZ/LIMONES/,VALDEZ/LIMONES/,
ESMERALDAS,ESMERALDAS,BARTOLOME RUIZ,,
ESMERALDAS,ESMERALDAS,BARTOLOME RUIZ,,
ESMERALDAS,ESMERALDAS,BARTOLOME RUIZ,,
ESMERALDAS,ESMERALDAS,BARTOLOME RUIZ,,
ESMERALDAS,ESMERALDAS,CAMARONES,,
ESMERALDAS,ESMERALDAS,CHINCA,,
ESMERALDAS,ESMERALDAS,CRNL.CARLOS CONCHA TORRES,,
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,
ESMERALDAS,ESMERALDAS,ESMERALDAS,ISLA LUIS VARGAS TORRES,
ESMERALDAS,ESMERALDAS,LUIS TELLO / LAS PALMAS /,,
ESMERALDAS,ESMERALDAS,LUIS TELLO / LAS PALMAS /,,
ESMERALDAS,ESMERALDAS,LUIS TELLO / LAS PALMAS /,,
ESMERALDAS,ESMERALDAS,LUIS TELLO / LAS PALMAS /,,
ESMERALDAS,ESMERALDAS,MAJUA,,
ESMERALDAS,ESMERALDAS,SAN MATEO,SAN MATEO,
ESMERALDAS,ESMERALDAS,SAN MATEO,SAN MATEO,
ESMERALDAS,ESMERALDAS,SAN MATEO,TIMBRE,
ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,CASA BONITA,
ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,LA TOLITA,
ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,SIMON PLATA TORRES,
ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,SIMON PLATA TORRES,
ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,VALLE DE SAN RAFAEL,
ESMERALDAS,ESMERALDAS,SIMON PLATA TORRES,VALLE DE SAN RAFAEL,
ESMERALDAS,ESMERALDAS,TABIAZO,,
ESMERALDAS,ESMERALDAS,TACHINA,,
ESMERALDAS,ESMERALDAS,VUELTA LARGA,,
ESMERALDAS,ESMERALDAS,VUELTA LARGA,,
ESMERALDAS,ESMERALDAS,5 DE AGOSTO,PROPICIA 1,
ESMERALDAS,ESMERALDAS,5 DE AGOSTO,PROPICIA 4,
ESMERALDAS,ESMERALDAS,5 DE AGOSTO,5 DE AGOSTO,
ESMERALDAS,ESMERALDAS,5 DE AGOSTO,5 DE AGOSTO,
ESMERALDAS,ESMERALDAS,5 DE AGOSTO,5 DE AGOSTO,
ESMERALDAS,ESMERALDAS,5 DE AGOSTO,5 DE AGOSTO,
ESMERALDAS,ESMERALDAS,5 DE AGOSTO,5 DE AGOSTO,
ESMERALDAS,ESMERALDAS,5 DE AGOSTO,5 DE AGOSTO,
ESMERALDAS,ESMERALDAS,5 DE AGOSTO,5 DE AGOSTO,
ESMERALDAS,ESMERALDAS,5 DE AGOSTO,5 DE AGOSTO,
ESMERALDAS,MUISNE,BOLIVAR,BOLIVAR,
ESMERALDAS,MUISNE,BOLIVAR,MOMPICHE,
ESMERALDAS,MUISNE,DAULE,DAULE,
ESMERALDAS,MUISNE,DAULE,PEDRO CARBO,
ESMERALDAS,MUISNE,GALERA,ESTERO DE PLATANO,
ESMERALDAS,MUISNE,GALERA,GALERA,
ESMERALDAS,MUISNE,MUISNE,MUISNE,
ESMERALDAS,MUISNE,MUISNE,MUISNE,
ESMERALDAS,MUISNE,MUISNE,MUISNE,
ESMERALDAS,MUISNE,MUISNE,MUISNE,
ESMERALDAS,MUISNE,MUISNE,NUEVO MUISNE,
ESMERALDAS,MUISNE,MUISNE,SAN PEDRO DE BILSA,
ESMERALDAS,MUISNE,QUINGUE,,
ESMERALDAS,MUISNE,SALIMA,,
ESMERALDAS,MUISNE,SAN FRANCISCO,EL SALTO,
ESMERALDAS,MUISNE,SAN FRANCISCO,SAN FRANCISCO,
ESMERALDAS,MUISNE,SAN GREGORIO,BALSALITO,
ESMERALDAS,MUISNE,SAN GREGORIO,BOCA DEL SUCIO,
ESMERALDAS,MUISNE,SAN GREGORIO,SAN GREGORIO,
ESMERALDAS,MUISNE,SAN GREGORIO,SAN SALVADOR CHACHI,
ESMERALDAS,MUISNE,SAN GREGORIO,TIGRILLO,
ESMERALDAS,MUISNE,SAN GREGORIO,TRES VIAS,
ESMERALDAS,MUISNE,SAN JOSE DE CHAMANGA,,
ESMERALDAS,QUININDE,CHURA,,
ESMERALDAS,QUININDE,CUBE / CHANCAMA,ACHICUBE,
ESMERALDAS,QUININDE,CUBE / CHANCAMA,CHUCAPLE,
ESMERALDAS,QUININDE,CUBE / CHANCAMA,CUBE / CHANCAMA,
ESMERALDAS,QUININDE,CUBE / CHANCAMA,TAHUALES,
ESMERALDAS,QUININDE,LA UNION,BOCANA DEL BUA,
ESMERALDAS,QUININDE,LA UNION,EL BELEN,
ESMERALDAS,QUININDE,LA UNION,EL SILENCIO,
ESMERALDAS,QUININDE,LA UNION,LA ESMERALDA,
ESMERALDAS,QUININDE,LA UNION,LA INDEPENDENCIA,
ESMERALDAS,QUININDE,LA UNION,LA UNION,
ESMERALDAS,QUININDE,LA UNION,LA UNION,
ESMERALDAS,QUININDE,LA UNION,LA UNION,
ESMERALDAS,QUININDE,LA UNION,LA UNION,
ESMERALDAS,QUININDE,LA UNION,LA UNION,
ESMERALDAS,QUININDE,LA UNION,LA VIRGENCITA,
ESMERALDAS,QUININDE,LA UNION,LIBERTAD DE PLAYA,
ESMERALDAS,QUININDE,LA UNION,LOS ANDES 1,
ESMERALDAS,QUININDE,LA UNION,LOS ÁNGELES,
ESMERALDAS,QUININDE,LA UNION,MATAMBA,
ESMERALDAS,QUININDE,LA UNION,NUEVO AZUAY,
ESMERALDAS,QUININDE,LA UNION,NUEVOS HORIZONTES,
ESMERALDAS,QUININDE,MALIMPIA / GUAYLLABAMBA,AGUA CLARA,
ESMERALDAS,QUININDE,MALIMPIA / GUAYLLABAMBA,AGUA CLARA CHACHI,
ESMERALDAS,QUININDE,MALIMPIA / GUAYLLABAMBA,CRISTOBAL COLON,
ESMERALDAS,QUININDE,MALIMPIA / GUAYLLABAMBA,EL RECREO,
ESMERALDAS,QUININDE,MALIMPIA / GUAYLLABAMBA,GUAYACANA,
ESMERALDAS,QUININDE,MALIMPIA / GUAYLLABAMBA,LA T,
ESMERALDAS,QUININDE,MALIMPIA / GUAYLLABAMBA,LAS PAVAS,
ESMERALDAS,QUININDE,MALIMPIA / GUAYLLABAMBA,MALIMPIA /GUAYLLABAMBA,
ESMERALDAS,QUININDE,MALIMPIA / GUAYLLABAMBA,NARANJAL DE LOS CHACHIS,
ESMERALDAS,QUININDE,MALIMPIA / GUAYLLABAMBA,ÑAMPI,
ESMERALDAS,QUININDE,MALIMPIA / GUAYLLABAMBA,RONCA TIGRILLO,
ESMERALDAS,QUININDE,MALIMPIA / GUAYLLABAMBA,UNION MANABITA,
ESMERALDAS,QUININDE,MALIMPIA / GUAYLLABAMBA,VALLE DEL SADE,
ESMERALDAS,QUININDE,MALIMPIA / GUAYLLABAMBA,VALLE ESMERALDEÑO,
ESMERALDAS,QUININDE,MALIMPIA / GUAYLLABAMBA,ZAPALLO,
ESMERALDAS,QUININDE,MALIMPIA / GUAYLLABAMBA,5 DE AGOSTO,
ESMERALDAS,QUININDE,ROSA ZARATE,CUPA,
ESMERALDAS,QUININDE,ROSA ZARATE,HERRERA,
ESMERALDAS,QUININDE,ROSA ZARATE,LA SEXTA,
ESMERALDAS,QUININDE,ROSA ZARATE,LA Y DE LA LAGUNA DE HERRERA,
ESMERALDAS,QUININDE,ROSA ZARATE,NUEVO QUININDÉ,
ESMERALDAS,QUININDE,ROSA ZARATE,PUEBLO NUEVO,
ESMERALDAS,QUININDE,ROSA ZARATE,ROSA ZARATE,
ESMERALDAS,QUININDE,ROSA ZARATE,ROSA ZARATE,
ESMERALDAS,QUININDE,ROSA ZARATE,ROSA ZARATE,
ESMERALDAS,QUININDE,ROSA ZARATE,ROSA ZARATE,
ESMERALDAS,QUININDE,ROSA ZARATE,ROSA ZARATE,
ESMERALDAS,QUININDE,ROSA ZARATE,ROSA ZARATE,
ESMERALDAS,QUININDE,ROSA ZARATE,ROSA ZARATE,
ESMERALDAS,QUININDE,ROSA ZARATE,ROSA ZARATE,
ESMERALDAS,QUININDE,ROSA ZARATE,ROSA ZARATE,
ESMERALDAS,QUININDE,ROSA ZARATE,ROSA ZARATE,
ESMERALDAS,QUININDE,ROSA ZARATE,SAN RAMON,
ESMERALDAS,QUININDE,VICHE,,
ESMERALDAS,QUININDE,VICHE,,
ESMERALDAS,RIO VERDE,CHONTADURO,PARTIDERO,
ESMERALDAS,RIO VERDE,CHONTADURO,CHONTADURO,
ESMERALDAS,RIO VERDE,CHUMUNDE,CAPULÍ,
ESMERALDAS,RIO VERDE,CHUMUNDE,CHUMUNDE,
ESMERALDAS,RIO VERDE,CHUMUNDE,LA UNIÓN DE CHUMUNDÉ,
ESMERALDAS,RIO VERDE,CHUMUNDE,MARIBÉ,
ESMERALDAS,RIO VERDE,CHUMUNDE,PERLA ESMERALDEÑA/SAN RUFINO,
ESMERALDAS,RIO VERDE,CHUMUNDE,RASCADERA,
ESMERALDAS,RIO VERDE,LAGARTO,BOCANA DEL LAGARTO,
ESMERALDAS,RIO VERDE,LAGARTO,LAGARTO,
ESMERALDAS,RIO VERDE,LAGARTO,LAGARTO,
ESMERALDAS,RIO VERDE,LAGARTO,VAINILLA,
ESMERALDAS,RIO VERDE,MONTALVO / HORQUETA,,
ESMERALDAS,RIO VERDE,RIO VERDE,CABUYAL,
ESMERALDAS,RIO VERDE,RIO VERDE,RIO VERDE,
ESMERALDAS,RIO VERDE,RIO VERDE,RIO VERDE,
ESMERALDAS,RIO VERDE,ROCAFUERTE,CHUNGUILLO,
ESMERALDAS,RIO VERDE,ROCAFUERTE,ROCAFUERTE,
ESMERALDAS,RIO VERDE,ROCAFUERTE,ROCAFUERTE,
ESMERALDAS,SAN LORENZO,ALTO TAMBO/GUADAL,ALTO TAMBO /GUADAL,
ESMERALDAS,SAN LORENZO,ALTO TAMBO/GUADAL,CRISTAL ALTO,
ESMERALDAS,SAN LORENZO,ANCON/PALMA REAL,ANCON/PALMA REAL,
ESMERALDAS,SAN LORENZO,ANCON/PALMA REAL,CAUCHAL,
ESMERALDAS,SAN LORENZO,CALDERON,,
ESMERALDAS,SAN LORENZO,CARONDELET,CARONDELET,
ESMERALDAS,SAN LORENZO,CARONDELET,LA BOCA,
ESMERALDAS,SAN LORENZO,CONCEPCION,CONCEPCION,
ESMERALDAS,SAN LORENZO,CONCEPCION,GUAYABAL,
ESMERALDAS,SAN LORENZO,CONCEPCION,YALARE,
ESMERALDAS,SAN LORENZO,CONCEPCION,19 DE MARZO,
ESMERALDAS,SAN LORENZO,MATAJE,LA CADENA,
ESMERALDAS,SAN LORENZO,MATAJE,MATAJE,
ESMERALDAS,SAN LORENZO,MATAJE,MATAJE ALTO,
ESMERALDAS,SAN LORENZO,SAN JAVIER DE CACHABI,CHILLAVI DEL CEIBO,
ESMERALDAS,SAN LORENZO,SAN JAVIER DE CACHABI,SAN JAVIER DE CACHABI,
ESMERALDAS,SAN LORENZO,SAN LORENZO,,
ESMERALDAS,SAN LORENZO,SAN LORENZO,,
