number,country,city,location,address,latitude,longitude
804,Spania,Bilbao,Altele,"Calle San Vicente, 6, cod poștal 48001, Bilbao",43.26396828,-2.92786067
805,Spania,Bilbao,Altele,"Calle San Vicente, 6, cod poștal 48001, Bilbao",43.2638564,-2.92789538
806,Spania,Bilbao,Altele,"Calle San Vicente, 6, cod poștal 48001, Bilbao",43.26403049,-2.92777672
807,Spania,Burgos,Altele,"Calle Madrid, 25, cod poștal 09002, Burgos",42.33550256,-3.69990968
808,Spania,Burgos,Altele,"Calle Madrid, 25, cod poștal 09002, Burgos",42.33554286,-3.69981906
809,Spania,Calahorra,Altele,"Calle Maestro Falla, 13, cod poștal 26500, Calahorra",42.30423672,-1.96776108
810,Spania,Gijon,Altele,"Av. De Oviedo, 15, cod poștal 33211, Gijon",43.52204961,-5.68235061
811,Spania,Logrono,Altele,"Calle San Millan, 25,cod poștal 26071, Logrono",42.45954059,-2.45658426
812,Spania,Logrono,Altele,"Calle San Millan, 25,cod poștal 26071, Logrono",42.45961108,-2.45689511
813,Spania,Logrono,Altele,"Calle San Millan, 25,cod poștal 26071, Logrono",42.45972737,-2.45721885
814,Spania,Oviedo,Altele,"Plaza de Los Ferroviaros, 1, cod poștal 33003, Oviedo",43.3663721,-5.85490661
815,Spania,Pamplona,Altele,"Calle Comunidad de Navarra, 2, cod poștal 31010, Baranain",42.80473575,-1.68893919
816,Spania,Pamplona,Altele,"Calle Comunidad de Navarra, 2, cod poștal 31010, Baranain",42.80479239,-1.68854217
817,Spania,San Sebastian,Altele,"Calle Antonio Maria Labaien, 1, cod poștal 20009, San Sebastian",43.30749069,-1.98322843
818,Spania,Santander,Altele,"Av. De Parayas, 2A, cod poștal 39011, Santander",43.45243752,-3.82834427
819,Spania,Santander,Altele,"Av. De Parayas, 2A, cod poștal 39011, Santander",43.4523614,-3.82844272
820,Spania,Vigo,Altele,"Av. De la Florida, 60, cod poștal 36210, Vigo",42.21570018,-8.74042435
821,Spania,Sevilla,Consulat General,"Avenida Manuel Siurot, 30, 41013, Sevilla",37.36318913,-5.98294548
822,Spania,Sevilla,Altele,"Hotel Occidental Sevilla Viapol  - calle Balbino Marron 9, 41018, Sevilla",37.3785857,-5.9778533
823,Spania,Cadiz,Altele,"Casa Iberoamerica de Cadiz, sala Florencia del Castillo - calle  Concepcion Arenal s/n, 11006,  Cadiz",36.52702368,-6.2911959
824,Spania,Almonte,Altele,"Casa de Cultura de Almonte - calle Luis Benjumea 5, 21730, Almonte",37.26206484,-6.51580138
825,Spania,Rociana del Condado,Altele,"Casa de Cultură Odon Betanzos  Palacios - calle San Bartolome,  5, 21720, Rociana del Condado",37.30793543,-6.5979734
826,Spania,Palos de la Frontera,Altele,"Club Social Plus Ultra - calle Andalucia, 18, 21810, Palos de  la Frontera",37.22879345,-6.89491529
827,Spania,Moguer,Altele,"Casa Natal de Juan Ramon  Jimenez - calle Ribera, 2, 21800, Moguer",37.27712625,-6.84289386
828,Spania,Huelva,Altele,"Asociația de vecini Noua Huelva  - calle Alonso de Ercilla, nr. 21,  21005, Huelva",37.26978346,-6.93436353
829,Spania,Lepe,Altele,"Alcaldia de Blas Infante - calle Pio XII, 2, 21440 Lepe",37.25321654,-7.19871107
830,Spania,Malaga,Altele,"Clădirea Tabacalera, modulul 3, parter - calle Concejal Muñoz  Cervan 3, carretera de Cadiz,  29004, Malaga",36.69853163,-4.44003589
831,Spania,Malaga,Altele,"Clădirea Tabacalera, modulul 3, parter - calle Concejal Muñoz  Cervan 3, carretera de Cadiz,  29004, Malaga",36.69843661,-4.4399015
832,Spania,Marbella,Altele,"Hotel NH Marbella - avda.  Conde Rudi, 531, 29600, Marbella",36.51108442,-4.9081739
833,Spania,Manilva,Altele,"Sala de plen, Primăria Manilva -  calle Doctor Alvarez Leida, 8, 29691 Manilva",36.37695122,-5.24903478
834,Spania,Cordoba,Altele,"Sala de Presă, Primăria Cordoba, parter - calle Capitulares 1, Centro, 14002, Cordoba",37.88511277,-4.77630098
835,Spania,Almendralejo,Altele,"Centru Civic, sala 1 - calle  Merida 11, 06200, Almendralejo",38.68531144,-6.40675478
836,Spania,Merida,Altele,"Hotel Ilunion Las Lomas - av.  Reina Sofia, 78, 06800, Merida",38.9286742,-6.3169955
837,Spania ,Zaragoza,Altele,"Cámara Oficial de Comercio e  Industria de Zaragoza, Paseo  Isabel la Católica nr.2, 50009  Zaragoza",41.63746472,-0.89878978
838,Spania ,Zaragoza,Altele,"Cámara Oficial de Comercio e  Industria de Zaragoza, Paseo  Isabel la Católica nr.2, 50009  Zaragoza",41.63746472,-0.89878978
839,Spania ,Zaragoza,Altele,"Cámara Oficial de Comercio e  Industria de Zaragoza, Paseo  Isabel la Católica nr.2, 50009  Zaragoza",41.63746472,-0.89878978
840,Spania ,Zaragoza,Altele,"Cámara Oficial de Comercio e  Industria de Zaragoza, Paseo  Isabel la Católica nr.2, 50009  Zaragoza",41.63746472,-0.89878978
841,Spania ,Alcañiz,Altele,"Hotel Ciudad de Alcañiz,  Avenida Zaragoza, nr. 88, 44600 Alcañiz, Teruel",41.05303479,-0.15365321
842,Spania ,Calatayud,Altele,"Ayuntamiento de Calatayud,  Plaza Joaquin Costa nr.14,  50300, Calatayud, Zaragoza",41.35326387,-1.64195399
843,Spania,Ciudad Real,Consulat,"Calle de la Mata, 37, cod poștal  13004, Ciudad Real, provincia Ciudad Real",38.98599559,-3.92102028
844,Spania,Albacete,Altele,"Centro Sociocultural Casa Carretas: Plaza Mateo Villora, 1, et. 1, cod poștal 02001, Albacete, provincia Albacete",38.99259716,-1.85222822
845,Spania,Alcázar de San Juan,Altele,"Centro Cívico: Plaza de España s/n, cod poștal 13600, Alcázar de San Juan, provincia Ciudad Real",39.38977165,-3.21068262
846,Spania,Cuenca,Altele,"Centro Social Municipal  Buenavista: Calle San Leopoldo, 1, cod poștal 16002, Cuenca, provincia Cuenca",40.07347612,-2.14597849
847,Spania,Madridejos,Altele,"Museo del Azafrán: Calle San Francisco, 17, cod poștal 45710, Madridejos, provincia Toledo",39.46658217,-3.53454142
848,Spania,Ocaña,Altele,"Centro Polivalente de Reuniones Juan Pablo II: Calle Cisneros, 3, cod poștal 45300, Ocaña, provincia Toledo",39.95952404,-3.49991868
849,Spania,Quintanar de la Orden,Altele,"Centro Cultural Príncipe de  Asturias: Calle Ramón y Cajal, 8, cod poștal 45800, Quintanar de la Orden, provincia Toledo",39.34404506,-1.92804828
850,Spania,Quintanar del Rey,Altele,"Centro Cultural Alfonso Sáiz López, Calle Cura, 22, cod poștal 16220, Quintanar del Rey, provincia Cuenca",39.34398167,-1.92804232
851,Spania,Talavera de la Reina,Altele,"Cámara Comercio: Plaza del  Pan, 11, cod poștal 45600,  Talavera de la Reina, provincia  Toledo",39.95814414,-4.83213006
852,Spania,Tarancón,Altele,"Casa de las Asociaciones: Plaza de la Constitución, 1, cod poștal  16400, Tarancón, provincia Cuenca",40.01153835,-3.00440525
853,Spania,Toledo,Altele,"Centro Cívico de Santa Bárbara:  Calle Ciudadano, 7, cod poștal  45006, Toledo, provincia Toledo",39.86097751,-4.00238976
854,Spania,Tomelloso,Altele,"Antiguo Hangar de la Estación de Ferrocarril: Calle Airén, 8, cod poștal 13700, Tomelloso, provincia Ciudad Real",39.14806364,-3.02898149
855,Spania,Villarrobledo,Altele,"Museo-Biblioteca Municipal: Calle de la Carrasca, 29, cod poștal 02600, Villarrobledo, provincia Albacete",39.26236026,-2.60482676
856,Spania,Almeria,Consulat,"Carretera Huercal de Almeria,  46, cod poștal 04009, Almeria, Provincia Almeria",36.8614702,-2.44463956
857,Spania,Almeria,Altele,"Hotel Costasol, Paseo de Almeria, 58, cod poștal 04001, Almeria, Provincia Almeria",36.8614702,-2.44463956
858,Spania,Roquetas de Mar,Altele,"Escuela Municipal de Musica,  Danza y Teatro, Calle Eduardo  Fajardo, 55, cod poștal 04720, El  Parador de las Hortichuelas,  Provincia Almeria",36.80084803,-2.59778527
859,Spania,Roquetas de Mar,Altele,"Escuela Municipal de Musica,  Danza y Teatro, Calle Eduardo  Fajardo, 55, cod poștal 04720, El  Parador de las Hortichuelas,  Provincia Almeria",36.80068868,-2.59795395
860,Spania,Roquetas de Mar,Altele,"Escuela Municipal de Musica,  Danza y Teatro, Calle Eduardo  Fajardo, 55, cod poștal 04720, El  Parador de las Hortichuelas,  Provincia Almeria",36.80070992,-2.5976518
861,Spania,El Ejido,Altele,"Centro de Usos Múltiples de  Santo Domingo, Avenida del  Oasis, 102, cod poștal 04700,  El  Ejido, Provincia Almeria",36.77066255,-2.80089746
862,Spania,El Ejido,Altele,"Centro de Usos Múltiples de  Santo Domingo, Avenida del  Oasis, 102, cod poștal 04700,  El  Ejido, Provincia Almeria",36.77066255,-2.80089746
863,Spania,Motril,Altele,"Centro Intercultural, Calle  Galicia, 10, bajo B, cod poștal  18600, Motril, Provincia  Granada",36.74799548,-3.5087774
864,Spania,Granada,Altele,"Centro Cívico Zaidín, Calle Torre de las Damas, s/n, cod poștal 18007, Granada, Provincia Granada",37.15798329,-3.59576153
865,Spania,Lorca,Altele,"Hotel Amaltea, Carretera de  Granada, 147, cod poștal 30813, Lorca, Provincia Murcia",37.65512567,-1.71107894
866,Spania,Murcia,Altele,"Hotel Occidental Murcia Agalia,  Avenida Arquitecto Miguel  Ángel Beloqui, 7, cod poștal  30006, Murcia, Provincia Murcia",37.9917169,-1.11740297
867,Spania,Ubeda,Altele,"Hotel Ciudad de Ubeda, Calle Cronista Juan de la Torre, 5, cod poștal 23400, Ubeda, Provincia Jaen",38.01716348,-3.38284918
868,Spania,Castellon,Altele,"Castellon de la Plana, Avenida Hermanos Bou, 79, 12003",39.98204829,-0.02500982
869,Spania,Castellon,Altele,"Castellon de la Plana, Avenida Hermanos Bou, 79, 12003",39.98202873,-0.02462811
870,Spania,Castellon,Altele,"Castellon de la Plana, Avenida Hermanos Bou, 79, 12003",39.98181233,-0.02449283
871,Spania,Almazora,Altele,"Almazora, Calle Instituto, 2, 12550",39.95285668,-0.06432536
872,Spania,Onda,Altele,"Onda, Calle la Cosa, 2, 12200",39.96528702,-0.26859073
873,Spania,Oropresa del Mar,Altele,"Oropresa del Mar, Carrer la Carta Pobla, 2, 12594",40.09343168,0.13508957
874,Spania,Peniscola,Altele,"Peniscola, Carrer del Mestre Bayarri, 2, 12598",40.36019177,0.39990964
875,Spania,Vila-Real,Altele,"Vila-real, Av. Arcadi Garcia Sanz, 1, 12540",39.92774811,-0.10548135
876,Spania,Vinaros,Altele,"Vinaros, Av. de la Llibertat, 1, 12500",40.47189408,0.47225847
877,Spania,Gandia,Altele,"Gandia, Plaça de les Xocolateres, 6, 46701",38.97114007,-0.18326644
878,Spania,Paterna,Altele,"Paterna, Carrer de Leonardo da Vinci, s/n, 46980",39.54587171,-0.45498408
879,Spania,Almussafes,Altele,"Almussafes, Av. de la Foia, 46440",39.3081802,-0.4158598
880,Spania,Valencia,Consulat General,"Valencia, Plaza de Alfonso el Magnánimo, 12, 46003",39.47208051,-0.3710193
881,Spania,Valencia,Consulat General,"Valencia, Plaza de Alfonso el Magnánimo, 12, 46003",39.47199723,-0.3710869
882,Spania,Valencia,Altele,"Valencia, Av. d`Amado Granell Mesado, 48, 46013",39.45586847,-0.36327675
883,Spania,Xativa,Altele,"Xàtiva, Carrer de Sant Agusti, 9, 46800",38.9865058,-0.5212762
884,Spania,Alicante,Altele,"Alicante, C. San Fernando, 16, 03002",38.3442555,-0.4821195
885,Spania,Elche,Altele,"Elche, C. Miguel Servet, 25, 03203",38.2947319,-0.6206946
886,Spania,Benidorm,Altele,"Benidorm, C. del Actor Luis Prendes, 4, 03502",38.53153101,-0.16381893
887,Spania,Torrevieja,Altele,"Torrevieja, Rbla. Juan Mateo García, 19, 03181",37.97695341,-0.67967256
888,Sri Lanka,Colombo,Ambasadă,"25/1 Horton Place, Colombo  700",6.9117435,79.8647537
889,SUA,Washington DC,Ambasadă,1680 Wisconsin Ave NW  Washington DC 20007,38.9129636,-77.0665721
890,SUA,"Old Hickory, TN",Altele,4112 Union Street Old Hickory  TN 37138,36.22453792,-86.62673045
891,SUA,"Charlotte, NC",Altele,"4300 McKee Rd Charlotte, NC  28270",35.06879387,-80.75837371
892,SUA,"Cleveland, OH",Altele,"1367 West 65th Street,  Cleveland, OH 44102-2109",41.48481172,-81.73003221
893,SUA,"Norfolk, VA",Altele,"520 E Plume St, Norfolk, VA  23510",36.847,-76.28732
894,SUA,"Easley, SC",Altele,"104 W 6th Avenue, Easley, SC,  29640",34.82254662,-82.60569682
895,SUA,"Potomac, MD",Altele,"9111 River Rd, Potomac, MD  20854",39.00549717,-77.18641702
896,SUA,Chicago,Consulat general,"737 N Michigan Ave, suite 2300,  Chicago, IL, 60611",41.89598233,-87.62395516
897,SUA,Chicago,Altele,"6500 N Western, Chicago, IL,  60645",42.00050672,-87.69028336
898,SUA,Chicago,Altele,"5410 N Newland Avenue, IL,  60656",41.97900605,-87.80010817
899,SUA,Chicago,Altele,"5406 N Kedzie Ave, Chicago, IL  60625",41.97979154,-87.70910107
900,SUA,Chicago,Altele,"5825 N Mozart Street, Chicago,  IL 60659",41.9872587,-87.7001329
901,SUA,Niles,Altele,"7280 N Caldwell Ave,Niles, IL,  60714",42.01405528,-87.79113864
902,SUA,Aurora,Altele,"3003 N Eola Rd, Aurora, IL,  60502",41.81794287,-88.23090027
903,SUA,Michigan,Altele,"31500 Ryan Road, Warren, MI,  48092",42.52432328,-83.06687285
904,SUA,Michigan,Altele,"46500 N Territorial Rd,  Plymouth, MI, 48170",42.378548,-83.50115289
905,SUA,Indiana,Altele,"5440 Fall Creek Rd,  Indianapolis, IN, 46226",39.85311606,-86.08567378
906,SUA,Minnesota,Altele,"350 5th Avenue North, South  Saint Paul, MN, 55075",44.89574349,-93.03934713
907,SUA,Missouri,Altele,"6420 Marmaduke Ave, St. Louis,  MO, 63139",38.61034382,-90.29683228
908,SUA,Los Angeles,Consulat General,"11766 Wilshire Blvd., apt. 200, cod poștal 90025, Los Angeles",34.04784087,-118.46198638
909,SUA,Anaheim,Altele,"1770 W Cerritos Avenue, cod poștal 92804, Anaheim",33.81021988,-117.94511137
910,SUA,Denver,Altele,"1555 Jay Street, Lakewood, cod poștal 80214",39.74167367,-105.06531948
911,SUA,Las Vegas,Altele,"1250 S Jones Blvd, Las Vegas, cod poștal  89146",36.15715517,-115.22305934
912,SUA,Phoenix,Altele,"Living Waters Romanian Church 3720 W. Sweetwater Ave., cod poștal 85029, Phoenix",33.60429556,-112.13906083
913,SUA,Portland,Altele,"5544 SE 128th Avenue, cod poștal 97236, Portland",45.48257282,-122.53023324
914,SUA,Sacramento,Altele,"5306 Walnut Avenue, Building  A, cod poștal 95841, Sacramento",38.66340258,-121.34536026
915,SUA,Salt Lake City,Altele,"4180 Emigration Canyon Road, cod poștal 84108, Salt Lake City",40.76452616,-111.78033464
916,SUA,San Diego,Altele,"1936 Quivira Way, cod poștal  92109, San Diego",32.7618528,-117.23373865
917,SUA,San Francisco,Altele,"26050 Kay Ave, cod poștal  94545, Hayward",37.6392825,-122.09799802
918,SUA,San Francisco,Altele,"14871 Bancroft Ave, San  Leandro, California",37.70832535,-122.13102568
919,SUA,Seattle,Altele,"6402 226th St SW, Mountlake  Terrace, WA 98043",47.7937096,-122.3198305
920,SUA,Miami,Consulat General,"Miami, 1101 Brickell Ave, suite N 600, FL 33131",25.76320901,-80.19091524
921,SUA,Dacula,Altele,"Dacula, 2875 Winder Highway, Georgia 30019",33.99226718,-83.88443029
922,SUA,Dallas,Altele,"Dallas, 2312 Dorrrington Dr., Texas 75228",32.80581871,-96.70827363
923,SUA,Fort Myers,Altele,"Fort Myers, 128811 Kenwood Ln, Unit 117, Florida, 33907",26.55545,-81.87544
924,SUA,Houston,Altele,"Houston, 318 Canino Rd., Texas 77076",29.87478896,-95.37962861
925,SUA,Jacksonville,Altele,"Jacksonville, 1875 Live Oak DR, Florida, 32246-2138",30.3110645,-81.54776295
926,SUA,Miramar,Altele,"Miramar, 1850 SE 60 Terrace, Florida, 33023",25.99408799,-80.20831826
927,SUA,Naples,Altele,"Naples, 798 109th Ave. N, Florida, 34108",26.27028298,-81.80572089
928,SUA,San Antonio,Altele,"San Antonio, 26347 Boerne  Stage Rd, Boerne Texas 78006",29.6919886,-98.67961647
929,SUA,Tampa,Altele,"Tampa, 7085 Pinnelas Park,  62nd Way N, Florida, 33781",27.83653582,-82.72087503
930,SUA,New York,Consulat General,"200 East, 38th Street, New York,  NY 10016 (cu intrarea pe 3rd Avenue)",40.74805987,-73.9761703
931,SUA,New York,Institut cultural român,"200 East, 38th Street, New York,  NY 10016 (cu intrarea pe 38th Street)",40.74805987,-73.9761703
932,SUA,Long Valley,Altele,"132 Califon Road, Long Valley,  NJ 07853",40.77830069,-74.85078798
933,SUA,Philadelphia,Altele,"723 N Bodine Street,  Philadelphia, PA 19123",39.9677305,-75.1414384
934,SUA,Queens,Altele,"90-34 139 Street, Jamaica, NY  11435",40.7004986,-73.81232619
935,SUA,Shelton,Altele,"183 Howe Avenue, Shelton, CT  6484",41.310747,-73.086972
936,SUA,Victor,Altele,"56 Andrews Street, Victor, NY  14564-1262",42.982267,-77.404916
937,SUA,Wakefield,Altele,"1 Audubon Road, Wakefield,  MA 01880",42.5141293,-71.0400132
938,SUA,West Lawn,Altele,"51 West Lawn Avenue, West  Lawn, PA 19609",40.326739,-75.989363
939,Suedia,Stockholm,Ambasadă,"Östermalmsgatan 36, 114 26, Stockholm",59.34283722,18.07219447
940,Suedia,Stockholm,Institut cultural român,"Skeppsbron 20, 111 30, Stockholm",59.32488175,18.07535472
941,Suedia,Göteborg,Altele,"Elite Park Avenue Hotel,  Kungsportsavenyn 36-38, 411  36 Göteborg",57.69835492,11.97846983
942,Suedia,Malmö,Altele,"Elite Plaza Hotel, Gustav Adolfs Torg 49, 201 80 Malmö",55.6032618,12.9993578
943,Suedia,Sölvesborg,Altele,"Tredenborgsvägen 16, 294 35 Sölvesborg",56.03957537,14.57733078
944,Suedia,Uppsala,Altele,"Träffpunkt, Storgatan 11, 753 31 Uppsala",59.86288136,17.64076714
945,Thailanda,Bangkok,Ambasadă,"3388/41 Sirinrat Office  Building, 12th floor, Rama IV  Road, Klong Tan, Khlong Toei,  Bangkok 10110",13.71678123,100.57054854
946,Tunisia ,Tunis,Secție Consulară,"4, Rue Essaheb Ibn Abbad,  Placette Reine Marie de  Roumanie, Cite Jardins, B.P.571004",36.82564964,10.18063857
947,Turcia,Ankara,Ambasadă,"Güvenevler Mahallesi, Farabi  Sokak No:27, 06690 Çankaya, Ankara",39.89748915,32.86061125
948,Turcia,Antalya,Altele,"Muratpașa Belediyesi Hizmet  Binasi, 1.Kat, Fener Mahallesi,  Tekelioǧlu Cad., No.63, 07160  Muratpașa/Antalya",36.85194953,30.75953859
949,Turcia,Istanbul,Consulat General,"Str. Yanarsu, nr. 42, Etiler, Beșiktaș, 34337",41.0867834,29.03483923
950,Turcia,Istanbul,Institut cultural român,"Str. Siraselviler, nr. 21, Taksim,  Beyoglu, 34433",41.03540165,28.98483243
951,Turcia,Izmir,Consulat General,"strada 1479, 9, cod poștal 35220, Alsancak, Izmir",38.43980921,27.14351614
952,Turkmenistan,Ashgabat,Ambasadă,"Str. Myati Kosayew nr. 122, 744000, Ashgabat",37.95192627,58.34912077
953,Ucraina,Kiev,Ambasadă,"str. Mihailo Kotsyubinsky nr. 8, cod poștal 01030, Kiev",50.44661898,30.50309711
954,Ucraina,Solotvino,Consulat,"str. Sportivna nr. 112, 90575, Solotvino",47.95310702,23.88830311
955,Ucraina,Cernăuți,Consulat General,"Str. Șkilna (Școlii). Nr. 16, CP  58000, Cernăuți, regiunea Cernăuți",48.29306052,25.94073354
956,Ungaria,Budapesta,Ambasadă,"Thokoly ut 72, 1146 Budapesta",47.5073164,19.0930482
957,Ungaria,Budapesta,Ambasadă,"Thokoly ut 72, 1146 Budapesta",47.5073164,19.0930482
958,Ungaria,Budapesta,Institut cultural român,"Izso u 5, 1146 Budapesta",47.5080926,19.0926251
959,Ungaria,Budapesta,Institut cultural român,"Izso u 5, 1146 Budapesta",47.5080926,19.0926251
960,Ungaria,Szeged,Consulat General,"Kelemen László utca 5, Szeged, 6720",46.251098,20.1481831
961,Ungaria,Gyula,Consulat General,"Munkácsy Mihály u.12, 5700 Gyula",46.6463972,21.2784925
962,Uruguay,Montevideo,Ambasadă,"Calle Echevarriarza, no. 3452, Pocitos, Montevideo, CP 11300",-34.9090776,-56.13705399
963,Uzbekistan,Tașkent,Ambasadă,"Strada Zanjirbog, nr. 44A, raion  Yakassaroy, Tașkent, cod poștal 100031",41.29697417,69.26443976
964,Republica Socialistă Vietnam,Hanoi,Ambasadă,"Str. Le Hong Phong, nr. 5, district Ba Dinh, Hanoi, cod poștal 100000",21.03325904,105.83731426
965,Zimbabwe,Harare,Ambasadă,"105 Simon Muzenda St., Harare",-17.82202892,31.05255155
